Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,seqstart,Sequence info,almendraunknown,,,,POINT,0.000,0.000,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,0,0,,,,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.067,0.067,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,2,2,,,FRE,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,misstrike,Behavior,None,,,,POINT,0.367,0.367,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,11,11,,,,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,reposit,Behavior,item,,,,POINT,1.101,1.101,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,33,33,,,,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,pound,Behavior,stand,tailsupport,None,,POINT,2.402,2.402,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,72,72,,,,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,misstrike,Behavior,hammerbreak,,,,POINT,2.436,2.436,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,73,73,,,,
CEBUS-02-R11__2022-01-23__07-14-08,2023-06-30 17:12:53,,Media file,player #1:CEBUS-02-R11__2022-01-23__07-14-08.MP4,5.472,60.527,29.970,LR,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,5.472,5.472,NA,CEBUS-02-R11__2022-01-23__07-14-08.MP4,164,164,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,0,0,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.067,0.067,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,2,2,,,FRE,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,None,None,,POINT,0.567,0.567,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,17,17,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,misstrike,Behavior,"itemflies,hammerlost",,,,POINT,0.634,0.634,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,19,19,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,reposit,Behavior,hammer,,,,POINT,5.305,5.305,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,159,159,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,tailsupport,overhead,,POINT,9.009,9.009,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,270,270,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,reposit,Behavior,peel,,,,POINT,10.410,10.410,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,312,312,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,reposit,Behavior,hammer,,,,POINT,13.280,13.280,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,398,398,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,"1foot,tailsupport",overhead,,POINT,14.815,14.815,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,444,444,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,reposit,Behavior,peel,,,,POINT,16.316,16.316,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,489,489,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,"1foot,tailsupport",overhead,,POINT,18.785,18.785,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,563,563,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,"1foot,tailsupport",overhead,,POINT,21.688,21.688,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,650,650,,,,
CEBUS-02-R11__2022-01-24__14-58-45,2023-07-03 15:58:53,,Media file,player #1:CEBUS-02-R11__2022-01-24__14-58-45.MP4,24.758,60.861,29.970,LR,BAL,0.0,seqend,Sequence info,opened,None,None,None,POINT,24.758,24.758,NA,CEBUS-02-R11__2022-01-24__14-58-45.MP4,742,742,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,0,0,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,0.100,0.100,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,3,3,,,FRE,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,None,None,,POINT,3.303,3.303,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,99,99,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,reposit,Behavior,item,,,,POINT,6.073,6.073,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,182,182,,,item falls off several times,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,misstrike,Behavior,hammerlost,,,,POINT,6.974,6.974,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,209,209,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,1foot,overhead,,POINT,13.013,13.013,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,390,390,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,misstrike,Behavior,"itemflies,hammerlost",,,,POINT,13.113,13.113,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,393,393,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,"1foot,tailsupport",overhead,,POINT,17.484,17.484,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,524,524,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,reposit,Behavior,item,,,,POINT,20.153,20.153,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,604,604,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,pound,Behavior,stand,"1foot,tailsupport",overhead,,POINT,22.723,22.723,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,681,681,,,,
CEBUS-02-R11__2022-01-24__15-19-37,2023-07-03 16:15:20,,Media file,player #1:CEBUS-02-R11__2022-01-24__15-19-37.MP4,26.627,60.861,29.970,LR,BAL,0.0,seqend,Sequence info,opened,None,None,None,POINT,26.627,26.627,NA,CEBUS-02-R11__2022-01-24__15-19-37.MP4,798,798,,,,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,seqstart,Sequence info,almendragreen,,,,POINT,49.750,49.750,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1491,1491,,,,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,49.850,49.850,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1494,1494,,,FRE,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,misstrike,Behavior,None,,,,POINT,54.788,54.788,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1642,1642,,,"before this, TER moved Almendra under hammer (wasn't really a pound)",
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,reposit,Behavior,item,,,,POINT,55.289,55.289,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1657,1657,,,,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,pound,Behavior,crouch,None,None,,POINT,57.357,57.357,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1719,1719,,,,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,60.327,60.327,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1808,1808,,,,
CEBUS-02-R11__2022-01-25__16-46-32,2023-07-04 11:30:02,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-46-32.MP4,11.077,60.861,29.970,LR,TER,0.0,seqend,Sequence info,seqcont,None,None,None,POINT,60.827,60.827,NA,CEBUS-02-R11__2022-01-25__16-46-32.MP4,1823,1823,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,pound,Behavior,stand,None,None,,POINT,0.534,0.534,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,16,16,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,pound,Behavior,crouch,"1hand,tailsupport",None,,POINT,1.902,1.902,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,57,57,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,3.637,3.637,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,109,109,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,reposit,Behavior,item,,,,POINT,12.513,12.513,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,375,375,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,misstrike,Behavior,None,,,,POINT,16.984,16.984,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,509,509,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,pound,Behavior,stand,1hand,None,,POINT,19.553,19.553,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,586,586,,,not sure if good pound,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,22.789,22.789,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,683,683,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,pound,Behavior,crouch,"1foot,tailsupport",overhead,,POINT,28.562,28.562,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,856,856,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,misstrike,Behavior,None,,,,POINT,30.731,30.731,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,921,921,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,reposit,Behavior,peel,,,,POINT,32.366,32.366,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,970,970,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,reposit,Behavior,item,,,,POINT,38.739,38.739,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,1161,1161,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,hammerswitch,Behavior,onanvil,None,,,POINT,40.407,40.407,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,1211,1211,,,BAM,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,misstrike,Behavior,None,,,,POINT,42.743,42.743,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,1281,1281,,,,
CEBUS-02-R11__2022-01-25__16-47-47,2023-07-04 11:41:54,,Media file,player #1:CEBUS-02-R11__2022-01-25__16-47-47.MP4,42.943,60.861,29.970,LR,TER,0.0,seqend,Sequence info,relocated,noscrounging,nodisplacement,noattention,POINT,43.477,43.477,NA,CEBUS-02-R11__2022-01-25__16-47-47.MP4,1303,1303,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,NA,NA,,,"ID?=MIC
inhand but capuchin picks it up from side of anvil (offanvilreach)",
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,hammerstone,Sequence info,offanvilreach,None,e_onanvil,,POINT,0.067,0.067,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,2,2,,,BOA,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,pound,Behavior,jump,None,None,,POINT,0.834,0.834,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,25,25,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,misstrike,Behavior,itemflies,,,,POINT,0.868,0.868,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,26,26,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,pound,Behavior,stand,1foot,None,,POINT,4.304,4.304,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,129,129,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,reposit,Behavior,item,,,,POINT,5.239,5.239,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,157,157,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,pound,Behavior,stand,None,None,,POINT,6.740,6.740,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,202,202,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,subadultmale,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.209,9.209,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,276,276,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,35.502,35.502,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1064,1064,,,"anvil = FRE (stone)
Almendra looks really dried out",
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,35.602,35.602,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1067,1067,,,"BAM
",
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,38.071,38.071,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1141,1141,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,misstrike,Behavior,None,,,,POINT,41.875,41.875,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1255,1255,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,44.044,44.044,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1320,1320,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,misstrike,Behavior,itemflies,,,,POINT,44.077,44.077,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1321,1321,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,reposit,Behavior,item,,,,POINT,48.215,48.215,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1445,1445,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,anvilswitch,Behavior,wood,,,,POINT,49.116,49.116,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1472,1472,,,"switch from FRE as anvil to normal big wooden anvil
",
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,49.416,49.416,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1481,1481,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,reposit,Behavior,item,,,,POINT,50.550,50.550,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1515,1515,,,tries to open by slamming it on hammer,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,misstrike,Behavior,None,,,,POINT,56.089,56.089,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1681,1681,,,,
CEBUS-02-R11__2022-01-28__17-14-34,2023-07-04 12:12:55,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-14-34.MP4,57.190,60.661,29.970,LR,PEA,0.0,seqend,Sequence info,seqcont,None,None,None,POINT,57.190,57.190,NA,CEBUS-02-R11__2022-01-28__17-14-34.MP4,1714,1714,,,picks up something else and tries to eat it?,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,2.436,2.436,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,73,73,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,reposit,Behavior,item,,,,POINT,3.604,3.604,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,108,108,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,4.938,4.938,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,148,148,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,reposit,Behavior,item,,,,POINT,5.472,5.472,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,164,164,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,9.810,9.810,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,294,294,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,reposit,Behavior,item,,,,POINT,11.345,11.345,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,340,340,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,pound,Behavior,crouch,1hand,None,,POINT,13.780,13.780,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,413,413,,,,
CEBUS-02-R11__2022-01-28__17-15-40,2023-07-04 12:50:43,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-15-40.MP4,22.656,60.861,29.970,LR,PEA,0.0,seqend,Sequence info,opened,None,None,None,POINT,25.092,25.092,NA,CEBUS-02-R11__2022-01-28__17-15-40.MP4,752,752,,,,
CEBUS-02-R11__2022-01-28__17-56-45,2023-07-04 13:01:37,,Media file,player #1:CEBUS-02-R11__2022-01-28__17-56-45.MP4,28.929,60.827,29.970,LR,SPT,0.0,seqstart,Sequence info,almendragreen,,,,POINT,1.535,1.535,NA,CEBUS-02-R11__2022-01-28__17-56-45.MP4,46,46,,,,
